SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LONG,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,52,L23-CBI0437-2E,13.285925,100.923027,130,30,33162,39050,80,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,53,L23-CBI0437-3E,13.285925,100.923027,130,30,33162,39248,80,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,63,L23-CBI0437-3F,13.285925,100.923027,220,30,33162,39248,73,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,62,L23-CBI0437-2F,13.285925,100.923027,220,30,33162,39050,73,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,61,L23-CBI0437-1F,13.285925,100.923027,220,30,33162,38852,73,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,43,L23-CBI0037-3D,13.358888,100.979444,90,30,33161,39248,78,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,41,L23-CBI0037-1D,13.358888,100.979444,90,30,33161,38852,78,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,42,L23-CBI0037-2D,13.358888,100.979444,90,30,33161,39050,78,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,41,L23-CBI0437-1D,13.285925,100.923027,0,30,33162,38852,3,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,42,L23-CBI0437-2D,13.285925,100.923027,0,30,33162,39050,3,520,17
LTE,RM-CBI0437/D,313482,CBI0437-L23,BANGSAEN3RD.,43,L23-CBI0437-3D,13.285925,100.923027,0,30,33162,39248,3,520,17
LTE,CBI1389,313292,CBI1389-L23,NINJA NIGHT MARKET,13,L23-CBI1389-3A,13.417457,100.998386,30,30,33161,39248,70,520,17
LTE,CBI1389,313292,CBI1389-L23,NINJA NIGHT MARKET,11,L23-CBI1389-1A,13.417457,100.998386,30,30,33161,38852,70,520,17
LTE,CBI1389,313292,CBI1389-L23,NINJA NIGHT MARKET,12,L23-CBI1389-2A,13.417457,100.998386,30,30,33161,39050,70,520,17
LTE,CBI1353,312514,CBI1353-L23,DON BON VILLAGE,13,L23-CBI1353-3A,13.417877,101.045638,70,30,33163,39248,396,520,17
LTE,CBI1353,312514,CBI1353-L23,DON BON VILLAGE,12,L23-CBI1353-2A,13.417877,101.045638,70,30,33163,39050,396,520,17
LTE,CBI1353,312514,CBI1353-L23,DON BON VILLAGE,11,L23-CBI1353-1A,13.417877,101.045638,70,30,33163,38852,396,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,11,L23-CBI0299-1A,13.32981311,100.9465375,0,30,33162,38852,375,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,12,L23-CBI0299-2A,13.32981311,100.9465375,0,30,33162,39050,375,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,13,L23-CBI0299-3A,13.32981311,100.9465375,0,30,33162,39248,375,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,23,L23-CBI0299-3B,13.32981311,100.9465375,120,30,33162,39248,376,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,22,L23-CBI0299-2B,13.32981311,100.9465375,120,30,33162,39050,376,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,21,L23-CBI0299-1B,13.32981311,100.9465375,120,30,33162,38852,376,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,31,L23-CBI0299-1C,13.32981311,100.9465375,200,30,33162,38852,291,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,32,L23-CBI0299-2C,13.32981311,100.9465375,200,30,33162,39050,291,520,17
LTE,CBI0299,312653,CBI0299-L23,THECOUNTRY,33,L23-CBI0299-3C,13.32981311,100.9465375,200,30,33162,39248,291,520,17
LTE,CBR1325,313225,CBR1325-L23,AMATA CITY CHONBURI (1),194,L23-CBR1325-3A,13.443092,101.041546,20,30,33163,39248,64,520,17
LTE,CBR1325,313225,CBR1325-L23,AMATA CITY CHONBURI (1),174,L23-CBR1325-1A,13.443092,101.041546,20,30,33163,38852,64,520,17
LTE,CBR1325,313225,CBR1325-L23,AMATA CITY CHONBURI (1),184,L23-CBR1325-2A,13.443092,101.041546,20,30,33163,39050,64,520,17
LTE,RM-CBI1376/A,312987,CBI1376-L23,ROYAL SAMMUK VILLA BANGSAEN CHONBURI,12,L23-CBI1376-2A,13.307796,100.909754,0,30,33162,39050,30,520,17
LTE,RM-CBI1376/A,312987,CBI1376-L23,ROYAL SAMMUK VILLA BANGSAEN CHONBURI,13,L23-CBI1376-3A,13.307796,100.909754,0,30,33162,39248,30,520,17
LTE,RM-CBI1376/A,312987,CBI1376-L23,ROYAL SAMMUK VILLA BANGSAEN CHONBURI,11,L23-CBI1376-1A,13.307796,100.909754,0,30,33162,38852,30,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,41,L23-CBI0990-1D,13.38,101.036944,300,30,33163,38852,28,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,42,L23-CBI0990-2D,13.38,101.036944,300,30,33163,39050,28,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,43,L23-CBI0990-3D,13.38,101.036944,300,30,33163,39248,28,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,12,L23-CBI0078-2A,13.31337238,100.9808234,0,30,33162,39050,151,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,13,L23-CBI0078-3A,13.31337238,100.9808234,0,30,33162,39248,151,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,11,L23-CBI0078-1A,13.31337238,100.9808234,0,30,33162,38852,151,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,21,L23-CBI0078-1B,13.31337238,100.9808234,70,30,33162,38852,152,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,23,L23-CBI0078-3B,13.31337238,100.9808234,70,30,33162,39248,152,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,22,L23-CBI0078-2B,13.31337238,100.9808234,70,30,33162,39050,152,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,32,L23-CBI0078-2C,13.31337238,100.9808234,140,30,33162,39050,1,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,33,L23-CBI0078-3C,13.31337238,100.9808234,140,30,33162,39248,1,520,17
LTE,CBI0078,313378,CBI0078-L23,YAKHUAYKAPI,31,L23-CBI0078-1C,13.31337238,100.9808234,140,30,33162,38852,1,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,11,L23-CBI0173-1A,13.32407734,101.0132919,30,30,33163,38852,309,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,13,L23-CBI0173-3A,13.32407734,101.0132919,30,30,33163,39248,309,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,12,L23-CBI0173-2A,13.32407734,101.0132919,30,30,33163,39050,309,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,22,L23-CBI0173-2B,13.32407734,101.0132919,120,30,33163,39050,311,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,23,L23-CBI0173-3B,13.32407734,101.0132919,120,30,33163,39248,311,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,21,L23-CBI0173-1B,13.32407734,101.0132919,120,30,33163,38852,311,520,17
LTE,CBI0173,313495,CBI0173D-L23,BANHUAGROK,31,L23-CBI0173-1C,13.32407734,101.0132919,220,30,33163,38852,310,520,17
LTE,CBI0173,313495,CBI0173D-L23,BANHUAGROK,33,L23-CBI0173-3C,13.32407734,101.0132919,220,30,33163,39248,310,520,17
LTE,CBI0173,313495,CBI0173D-L23,BANHUAGROK,32,L23-CBI0173-2C,13.32407734,101.0132919,220,30,33163,39050,310,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,42,L23-CBI0173-2D,13.32407734,101.0132919,310,30,33163,39050,74,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,43,L23-CBI0173-3D,13.32407734,101.0132919,310,30,33163,39248,74,520,17
LTE,CBI0173,313480,CBI0173-L23,BANHUAGROK,41,L23-CBI0173-1D,13.32407734,101.0132919,310,30,33163,38852,74,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,12,L23-CBI0237-2A,13.28102617,100.9276723,350,30,33162,39050,20,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,11,L23-CBI0237-1A,13.28102617,100.9276723,350,30,33162,38852,20,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,13,L23-CBI0237-3A,13.28102617,100.9276723,350,30,33162,39248,20,520,17
LTE,CBI0237,312349,CBI0237D-L23,SODSAI_APARTMENT,23,L23-CBI0237-3B,13.28102617,100.9276723,85,30,33162,39248,18,520,17
LTE,CBI0237,312349,CBI0237D-L23,SODSAI_APARTMENT,21,L23-CBI0237-1B,13.28102617,100.9276723,85,30,33162,38852,18,520,17
LTE,CBI0237,312349,CBI0237D-L23,SODSAI_APARTMENT,22,L23-CBI0237-2B,13.28102617,100.9276723,85,30,33162,39050,18,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,32,L23-CBI0237-2C,13.28102617,100.9276723,210,30,33162,39050,19,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,31,L23-CBI0237-1C,13.28102617,100.9276723,210,30,33162,38852,19,520,17
LTE,CBI0237,312348,CBI0237-L23,SODSAI_APARTMENT,33,L23-CBI0237-3C,13.28102617,100.9276723,210,30,33162,39248,19,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,11,L23-CBI0278-1A,13.34676433,101.0175015,330,30,33163,38852,135,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,12,L23-CBI0278-2A,13.34676433,101.0175015,330,30,33163,39050,135,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,13,L23-CBI0278-3A,13.34676433,101.0175015,330,30,33163,39248,135,520,17
LTE,CBI0278,313448,CBI0278D-L23,CHONBURIVILL,23,L23-CBI0278-3B,13.34676433,101.0175015,50,30,33163,39248,307,520,17
LTE,CBI0278,313448,CBI0278D-L23,CHONBURIVILL,22,L23-CBI0278-2B,13.34676433,101.0175015,50,30,33163,39050,307,520,17
LTE,CBI0278,313448,CBI0278D-L23,CHONBURIVILL,21,L23-CBI0278-1B,13.34676433,101.0175015,50,30,33163,38852,307,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,31,L23-CBI0278-1C,13.34676433,101.0175015,130,30,33163,38852,306,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,32,L23-CBI0278-2C,13.34676433,101.0175015,130,30,33163,39050,306,520,17
LTE,CBI0278,313435,CBI0278-L23,CHONBURIVILL,33,L23-CBI0278-3C,13.34676433,101.0175015,130,30,33163,39248,306,520,17
LTE,CBI0766,313762,CBI0766-L23,SOI BAN SUAN-SETTHAKIT 4,11,L23-CBI0766-1A,13.36079,100.99078,30,30,33161,38852,267,520,17
LTE,CBI0766,313762,CBI0766-L23,SOI BAN SUAN-SETTHAKIT 4,12,L23-CBI0766-2A,13.36079,100.99078,30,30,33161,39050,267,520,17
LTE,CBI0766,313762,CBI0766-L23,SOI BAN SUAN-SETTHAKIT 4,13,L23-CBI0766-3A,13.36079,100.99078,30,30,33161,39248,267,520,17
LTE,CBI0766,313760,CBI0766D-L23,SOI BAN SUAN-SETTHAKIT 4,23,L23-CBI0766-3B,13.36079,100.99078,130,30,33161,39248,269,520,17
LTE,CBI0766,313760,CBI0766D-L23,SOI BAN SUAN-SETTHAKIT 4,22,L23-CBI0766-2B,13.36079,100.99078,130,30,33161,39050,269,520,17
LTE,CBI0766,313760,CBI0766D-L23,SOI BAN SUAN-SETTHAKIT 4,21,L23-CBI0766-1B,13.36079,100.99078,130,30,33161,38852,269,520,17
LTE,CBI0766,313761,CBI0766E-L23,SOI BAN SUAN-SETTHAKIT 4,31,L23-CBI0766-1C,13.36079,100.99078,240,30,33161,38852,268,520,17
LTE,CBI0766,313761,CBI0766E-L23,SOI BAN SUAN-SETTHAKIT 4,32,L23-CBI0766-2C,13.36079,100.99078,240,30,33161,39050,268,520,17
LTE,CBI0766,313761,CBI0766E-L23,SOI BAN SUAN-SETTHAKIT 4,33,L23-CBI0766-3C,13.36079,100.99078,240,30,33161,39248,268,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,13,L23-CBI0067-3A,13.36414,100.986556,330,30,33161,39248,175,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,11,L23-CBI0067-1A,13.36414,100.986556,330,30,33161,38852,175,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,12,L23-CBI0067-2A,13.36414,100.986556,330,30,33161,39050,175,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,22,L23-CBI0067-2B,13.36414,100.986556,0,30,33161,39050,105,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,21,L23-CBI0067-1B,13.36414,100.986556,0,30,33161,38852,105,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,23,L23-CBI0067-3B,13.36414,100.986556,0,30,33161,39248,105,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,33,L23-CBI0067-3C,13.36414,100.986556,30,30,33161,39248,35,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,31,L23-CBI0067-1C,13.36414,100.986556,30,30,33161,38852,35,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,32,L23-CBI0067-2C,13.36414,100.986556,30,30,33161,39050,35,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,42,L23-CBI0067-2D,13.36414,100.986556,90,30,33161,39050,156,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,41,L23-CBI0067-1D,13.36414,100.986556,90,30,33161,38852,156,520,17
LTE,CBI0067,313976,CBI0067-L23,DUANGPOCHANA,43,L23-CBI0067-3D,13.36414,100.986556,90,30,33161,39248,156,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,11,L23-CBI0315-1A,13.38563461,101.0298988,0,30,33163,38852,92,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,12,L23-CBI0315-2A,13.38563461,101.0298988,0,30,33163,39050,92,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,13,L23-CBI0315-3A,13.38563461,101.0298988,0,30,33163,39248,92,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,23,L23-CBI0315-3B,13.38563461,101.0298988,50,30,33163,39248,223,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,22,L23-CBI0315-2B,13.38563461,101.0298988,50,30,33163,39050,223,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,21,L23-CBI0315-1B,13.38563461,101.0298988,50,30,33163,38852,223,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,31,L23-CBI0315-1C,13.38563461,101.0298988,120,30,33163,38852,90,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,32,L23-CBI0315-2C,13.38563461,101.0298988,120,30,33163,39050,90,520,17
LTE,CBI0315,313387,CBI0315-L23,WATTHONGKHUNG,33,L23-CBI0315-3C,13.38563461,101.0298988,120,30,33163,39248,90,520,17
LTE,CBI0437,313498,CBI0437D-L23,BANGSAEN3RD.,12,L23-CBI0437-2A,13.288701,100.92153,330,30,33162,39050,356,520,17
LTE,CBI0437,313498,CBI0437D-L23,BANGSAEN3RD.,11,L23-CBI0437-1A,13.288701,100.92153,330,30,33162,38852,356,520,17
LTE,CBI0437,313498,CBI0437D-L23,BANGSAEN3RD.,13,L23-CBI0437-3A,13.288701,100.92153,330,30,33162,39248,356,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,23,L23-CBI0437-3B,13.288701,100.92153,100,30,33162,39248,355,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,21,L23-CBI0437-1B,13.288701,100.92153,100,30,33162,38852,355,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,22,L23-CBI0437-2B,13.288701,100.92153,100,30,33162,39050,355,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,32,L23-CBI0437-2C,13.288701,100.92153,210,30,33162,39050,354,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,31,L23-CBI0437-1C,13.288701,100.92153,210,30,33162,38852,354,520,17
LTE,CBI0437,313482,CBI0437-L23,BANGSAEN3RD.,33,L23-CBI0437-3C,13.288701,100.92153,210,30,33162,39248,354,520,17
LTE,CBI0838,313483,CBI0838-L23,FAMILY TOWN SUKPRAYOON,11,L23-CBI0838-1A,13.39479,101.03752,20,30,33163,38852,107,520,17
LTE,CBI0838,313483,CBI0838-L23,FAMILY TOWN SUKPRAYOON,13,L23-CBI0838-3A,13.39479,101.03752,20,30,33163,39248,107,520,17
LTE,CBI0838,313483,CBI0838-L23,FAMILY TOWN SUKPRAYOON,12,L23-CBI0838-2A,13.39479,101.03752,20,30,33163,39050,107,520,17
LTE,CBI0838,313500,CBI0838D-L23,FAMILY TOWN SUKPRAYOON,22,L23-CBI0838-2B,13.39479,101.03752,110,30,33163,39050,106,520,17
LTE,CBI0838,313500,CBI0838D-L23,FAMILY TOWN SUKPRAYOON,23,L23-CBI0838-3B,13.39479,101.03752,110,30,33163,39248,106,520,17
LTE,CBI0838,313500,CBI0838D-L23,FAMILY TOWN SUKPRAYOON,21,L23-CBI0838-1B,13.39479,101.03752,110,30,33163,38852,106,520,17
LTE,CBI0838,313501,CBI0838E-L23,FAMILY TOWN SUKPRAYOON,31,L23-CBI0838-1C,13.39479,101.03752,200,30,33163,38852,105,520,17
LTE,CBI0838,313501,CBI0838E-L23,FAMILY TOWN SUKPRAYOON,33,L23-CBI0838-3C,13.39479,101.03752,200,30,33163,39248,105,520,17
LTE,CBI0838,313501,CBI0838E-L23,FAMILY TOWN SUKPRAYOON,32,L23-CBI0838-2C,13.39479,101.03752,200,30,33163,39050,105,520,17
LTE,CBI0838,313502,CBI0838F-L23,FAMILY TOWN SUKPRAYOON,42,L23-CBI0838-2D,13.39479,101.03752,290,30,33163,39050,145,520,17
LTE,CBI0838,313502,CBI0838F-L23,FAMILY TOWN SUKPRAYOON,43,L23-CBI0838-3D,13.39479,101.03752,290,30,33163,39248,145,520,17
LTE,CBI0838,313502,CBI0838F-L23,FAMILY TOWN SUKPRAYOON,41,L23-CBI0838-1D,13.39479,101.03752,290,30,33163,38852,145,520,17
LTE,CBI0064,313445,CBI0064D-L23,KAOSAMMUK,11,L23-CBI0064-1A,13.330833,100.922222,30,30,33162,38852,403,520,17
LTE,CBI0064,313445,CBI0064D-L23,KAOSAMMUK,12,L23-CBI0064-2A,13.330833,100.922222,30,30,33162,39050,403,520,17
LTE,CBI0064,313445,CBI0064D-L23,KAOSAMMUK,13,L23-CBI0064-3A,13.330833,100.922222,30,30,33162,39248,403,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,23,L23-CBI0064-3B,13.330833,100.922222,110,30,33162,39248,402,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,22,L23-CBI0064-2B,13.330833,100.922222,110,30,33162,39050,402,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,21,L23-CBI0064-1B,13.330833,100.922222,110,30,33162,38852,402,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,31,L23-CBI0064-1C,13.330833,100.922222,190,30,33162,38852,31,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,32,L23-CBI0064-2C,13.330833,100.922222,190,30,33162,39050,31,520,17
LTE,CBI0064,313437,CBI0064-L23,KAOSAMMUK,33,L23-CBI0064-3C,13.330833,100.922222,190,30,33162,39248,31,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,12,L23-CBI0037-2A,13.358888,100.979444,0,30,33161,39050,165,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,11,L23-CBI0037-1A,13.358888,100.979444,0,30,33161,38852,165,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,13,L23-CBI0037-3A,13.358888,100.979444,0,30,33161,39248,165,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,23,L23-CBI0037-3B,13.358888,100.979444,30,30,33161,39248,166,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,21,L23-CBI0037-1B,13.358888,100.979444,30,30,33161,38852,166,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,22,L23-CBI0037-2B,13.358888,100.979444,30,30,33161,39050,166,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,32,L23-CBI0037-2C,13.358888,100.979444,60,30,33161,39050,167,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,31,L23-CBI0037-1C,13.358888,100.979444,60,30,33161,38852,167,520,17
LTE,CBI0037,314070,CBI0037-L23,SOI_NOPPARAT,33,L23-CBI0037-3C,13.358888,100.979444,60,30,33161,39248,167,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,11,L23-CBI0230-1A,13.29084216,100.9131446,10,30,33162,38852,336,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,12,L23-CBI0230-2A,13.29084216,100.9131446,10,30,33162,39050,336,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,13,L23-CBI0230-3A,13.29084216,100.9131446,10,30,33162,39248,336,520,17
LTE,CBI0230,312647,CBI0230D-L23,PEA_BANGSAEN,23,L23-CBI0230-3B,13.29084216,100.9131446,100,30,33162,39248,337,520,17
LTE,CBI0230,312647,CBI0230D-L23,PEA_BANGSAEN,22,L23-CBI0230-2B,13.29084216,100.9131446,100,30,33162,39050,337,520,17
LTE,CBI0230,312647,CBI0230D-L23,PEA_BANGSAEN,21,L23-CBI0230-1B,13.29084216,100.9131446,100,30,33162,38852,337,520,17
LTE,CBI0230,312648,CBI0230E-L23,PEA_BANGSAEN,31,L23-CBI0230-1C,13.29084216,100.9131446,190,30,33162,38852,338,520,17
LTE,CBI0230,312648,CBI0230E-L23,PEA_BANGSAEN,32,L23-CBI0230-2C,13.29084216,100.9131446,190,30,33162,39050,338,520,17
LTE,CBI0230,312648,CBI0230E-L23,PEA_BANGSAEN,33,L23-CBI0230-3C,13.29084216,100.9131446,190,30,33162,39248,338,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,43,L23-CBI0230-3D,13.29084216,100.9131446,280,30,33162,39248,340,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,42,L23-CBI0230-2D,13.29084216,100.9131446,280,30,33162,39050,340,520,17
LTE,CBI0230,312652,CBI0230-L23,PEA_BANGSAEN,41,L23-CBI0230-1D,13.29084216,100.9131446,280,30,33162,38852,340,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,13,L23-CBI0367-3A,13.2701922,100.9248857,60,30,33162,39248,392,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,11,L23-CBI0367-1A,13.2701922,100.9248857,60,30,33162,38852,392,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,12,L23-CBI0367-2A,13.2701922,100.9248857,60,30,33162,39050,392,520,17
LTE,CBI0367,312650,CBI0367D-L23,NETDEE_RD,22,L23-CBI0367-2B,13.2701922,100.9248857,180,30,33162,39050,391,520,17
LTE,CBI0367,312650,CBI0367D-L23,NETDEE_RD,21,L23-CBI0367-1B,13.2701922,100.9248857,180,30,33162,38852,391,520,17
LTE,CBI0367,312650,CBI0367D-L23,NETDEE_RD,23,L23-CBI0367-3B,13.2701922,100.9248857,180,30,33162,39248,391,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,33,L23-CBI0367-3C,13.2701922,100.9248857,300,30,33162,39248,390,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,31,L23-CBI0367-1C,13.2701922,100.9248857,300,30,33162,38852,390,520,17
LTE,CBI0367,312651,CBI0367-L23,NETDEE_RD,32,L23-CBI0367-2C,13.2701922,100.9248857,300,30,33162,39050,390,520,17
LTE,CBI0917,312702,CBI0917-L23,SOI CHOM SAMRAN,11,L23-CBI0917-1A,13.37361,100.98243,40,30,33161,38852,413,520,17
LTE,CBI0917,312702,CBI0917-L23,SOI CHOM SAMRAN,12,L23-CBI0917-2A,13.37361,100.98243,40,30,33161,39050,413,520,17
LTE,CBI0917,312702,CBI0917-L23,SOI CHOM SAMRAN,13,L23-CBI0917-3A,13.37361,100.98243,40,30,33161,39248,413,520,17
LTE,CBI0917,312715,CBI0917D-L23,SOI CHOM SAMRAN,23,L23-CBI0917-3B,13.37361,100.98243,130,30,33161,39248,411,520,17
LTE,CBI0917,312715,CBI0917D-L23,SOI CHOM SAMRAN,22,L23-CBI0917-2B,13.37361,100.98243,130,30,33161,39050,411,520,17
LTE,CBI0917,312715,CBI0917D-L23,SOI CHOM SAMRAN,21,L23-CBI0917-1B,13.37361,100.98243,130,30,33161,38852,411,520,17
LTE,CBI0917,312716,CBI0917E-L23,SOI CHOM SAMRAN,31,L23-CBI0917-1C,13.37361,100.98243,280,30,33161,38852,412,520,17
LTE,CBI0917,312716,CBI0917E-L23,SOI CHOM SAMRAN,32,L23-CBI0917-2C,13.37361,100.98243,280,30,33161,39050,412,520,17
LTE,CBI0917,312716,CBI0917E-L23,SOI CHOM SAMRAN,33,L23-CBI0917-3C,13.37361,100.98243,280,30,33161,39248,412,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,12,L23-CBI0990-2A,13.38,101.036944,0,30,33163,39050,149,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,13,L23-CBI0990-3A,13.38,101.036944,0,30,33163,39248,149,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,11,L23-CBI0990-1A,13.38,101.036944,0,30,33163,38852,149,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,21,L23-CBI0990-1B,13.38,101.036944,120,30,33163,38852,148,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,23,L23-CBI0990-3B,13.38,101.036944,120,30,33163,39248,148,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,22,L23-CBI0990-2B,13.38,101.036944,120,30,33163,39050,148,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,32,L23-CBI0990-2C,13.38,101.036944,230,30,33163,39050,147,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,33,L23-CBI0990-3C,13.38,101.036944,230,30,33163,39248,147,520,17
LTE,CBI0990,313386,CBI0990-L23,SOI TUNGBANGKRABANG 2,31,L23-CBI0990-1C,13.38,101.036944,230,30,33163,38852,147,520,17
