SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LON,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,51,L23-RYG0471-1E,12.731944,101.169166,190,30,33082,38852,149,520,17
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,52,L23-RYG0471-2E,12.731944,101.169166,190,30,33082,39050,149,520,17
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,53,L23-RYG0471-3E,12.731944,101.169166,190,30,33082,39248,149,520,17
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,61,L23-RYG0471-1F,12.731944,101.169166,250,30,33082,38852,249,520,17
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,62,L23-RYG0471-2F,12.731944,101.169166,250,30,33082,39050,249,520,17
LTE,RYG0471,501249,RYG0471-L23,FUEANG FA HOUSING,63,L23-RYG0471-3F,12.731944,101.169166,250,30,33082,39248,249,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,41,L23-CBI0439-1D,13.417606,101.002051,210,30,33161,38852,240,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,53,L23-CBI0039-3E,13.38641,101.28245,210,30,33092,39248,242,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,62,L23-CBI0120-2F,13.142777,101.022777,315,30,33091,39050,58,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,42,L23-CBI0439-2D,13.417606,101.002051,210,30,33161,39050,240,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,43,L23-CBI0439-3D,13.417606,101.002051,210,30,33161,39248,240,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,51,L23-CBI0439-1E,13.417606,101.002051,270,30,33161,38852,241,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,52,L23-CBI0439-2E,13.417606,101.002051,270,30,33161,39050,241,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,53,L23-CBI0439-3E,13.417606,101.002051,270,30,33161,39248,241,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,61,L23-CBI0439-1F,13.417606,101.002051,330,30,33161,38852,363,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,62,L23-CBI0439-2F,13.417606,101.002051,330,30,33161,39050,363,520,17
LTE,CBI0439,500037,CBI0439-L23,BUNJIRAMANSION,63,L23-CBI0439-3F,13.417606,101.002051,330,30,33161,39248,363,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,41,L23-CBI0508-1D,13.408328,101.01184,200,30,33161,38852,118,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,42,L23-CBI0508-2D,13.408328,101.01184,200,30,33161,39050,118,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,43,L23-CBI0508-3D,13.408328,101.01184,200,30,33161,39248,118,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,51,L23-CBI0508-1E,13.408328,101.01184,280,30,33161,38852,47,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,52,L23-CBI0508-2E,13.408328,101.01184,280,30,33161,39050,47,520,17
LTE,CBI0508,500379,CBI0508-L23,HUAIKAPI MUNICIPALITY,53,L23-CBI0508-3E,13.408328,101.01184,280,30,33161,39248,47,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,41,L23-CBI0466-1D,13.42161,101.03901,180,30,33163,38852,262,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,42,L23-CBI0466-2D,13.42161,101.03901,180,30,33163,39050,262,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,43,L23-CBI0466-3D,13.42161,101.03901,180,30,33163,39248,262,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,51,L23-CBI0466-1E,13.42161,101.03901,240,30,33163,38852,237,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,52,L23-CBI0466-2E,13.42161,101.03901,240,30,33163,39050,237,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,53,L23-CBI0466-3E,13.42161,101.03901,240,30,33163,39248,237,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,61,L23-CBI0466-1F,13.42161,101.03901,300,30,33163,38852,239,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,62,L23-CBI0466-2F,13.42161,101.03901,300,30,33163,39050,239,520,17
LTE,CBI0466,500361,CBI0466-L23,SUPALAIPLACE,63,L23-CBI0466-3F,13.42161,101.03901,300,30,33163,39248,239,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,41,L23-CBI0317-1D,12.929486,100.88539,220,30,33081,38852,308,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,42,L23-CBI0317-2D,12.929486,100.88539,220,30,33081,39050,308,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,43,L23-CBI0317-3D,12.929486,100.88539,220,30,33081,39248,308,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,51,L23-CBI0317-1E,12.929486,100.88539,305,30,33081,38852,307,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,52,L23-CBI0317-2E,12.929486,100.88539,305,30,33081,39050,307,520,17
LTE,CBI0317,500306,CBI0317-L23,SOIBUAKHAO,53,L23-CBI0317-3E,12.929486,100.88539,305,30,33081,39248,307,520,17
LTE,RYG0380,500771,RYG0380-L23,NONG WANGSAM,41,L23-RYG0380-1D,12.743055,101.141388,330,30,33082,38852,43,520,17
LTE,RYG0380,500771,RYG0380-L23,NONG WANGSAM,42,L23-RYG0380-2D,12.743055,101.141388,330,30,33082,39050,43,520,17
LTE,CBI1273,502331,CBI1273-L23,SOI ALLIED,33,L23-CBI1273-3C,13.0637,101.0877,270,30,33092,39248,273,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,51,L23-CBI0039-1E,13.38641,101.28245,210,30,33092,38852,242,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,52,L23-CBI0039-2E,13.38641,101.28245,210,30,33092,39050,242,520,17
LTE,RYG0380,500771,RYG0380-L23,NONG WANGSAM,43,L23-RYG0380-3D,12.743055,101.141388,330,30,33082,39248,43,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,51,L23-CBI0715-1E,12.923333,100.898333,220,30,33081,38852,205,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,52,L23-CBI0715-2E,12.923333,100.898333,220,30,33081,39050,205,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,53,L23-CBI0715-3E,12.923333,100.898333,220,30,33081,39248,205,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,61,L23-CBI0715-1F,12.923333,100.898333,270,30,33081,38852,219,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,62,L23-CBI0715-2F,12.923333,100.898333,270,30,33081,39050,219,520,17
LTE,CBI0715,500455,CBI0715-L23,HIGHWAY_PATROL,63,L23-CBI0715-3F,12.923333,100.898333,270,30,33081,39248,219,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,41,L23-CBI0125-1D,12.767424,100.933133,210,30,33083,38852,323,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,42,L23-CBI0125-2D,12.767424,100.933133,210,30,33083,39050,323,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,43,L23-CBI0125-3D,12.767424,100.933133,210,30,33083,39248,323,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,101,L23-CBI0125-1J,12.767424,100.933133,270,30,33083,38852,322,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,102,L23-CBI0125-2J,12.767424,100.933133,270,30,33083,39050,322,520,17
LTE,CBI0125,500946,CBI0125-L23,SUAN_NONG_NUCH,103,L23-CBI0125-3J,12.767424,100.933133,270,30,33083,39248,322,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),51,L23-RYG0658-1E,12.999007,101.092573,250,30,33092,38852,210,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),52,L23-RYG0658-2E,12.999007,101.092573,250,30,33092,39050,210,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),53,L23-RYG0658-3E,12.999007,101.092573,250,30,33092,39248,210,520,17
LTE,CBI1273,502331,CBI1273-L23,SOI ALLIED,31,L23-CBI1273-1C,13.0637,101.0877,270,30,33092,38852,273,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,62,L23-CBI0039-2F,13.38641,101.28245,270,30,33092,39050,240,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,63,L23-CBI0039-3F,13.38641,101.28245,270,30,33092,39248,240,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),61,L23-RYG0658-1F,12.999007,101.092573,310,30,33092,38852,403,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),62,L23-RYG0658-2F,12.999007,101.092573,310,30,33092,39050,403,520,17
LTE,RYG0658,501847,RYG0658-L23,AMATA CITY (RICOH MANUFACTURING),63,L23-RYG0658-3F,12.999007,101.092573,310,30,33092,39248,403,520,17
LTE,RYG0187,500703,RYG0187-L23,RAYONGRAMA,51,L23-RYG0187-1E,12.6799738,101.2843678,280,30,33122,38852,149,520,17
LTE,RYG0187,500703,RYG0187-L23,RAYONGRAMA,52,L23-RYG0187-2E,12.6799738,101.2843678,280,30,33122,39050,149,520,17
LTE,RYG0187,500703,RYG0187-L23,RAYONGRAMA,53,L23-RYG0187-3E,12.6799738,101.2843678,280,30,33122,39248,149,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,21,L23-RYG0650-1B,12.9625,101.123055,125,30,33092,38852,40,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,22,L23-RYG0650-2B,12.9625,101.123055,125,30,33092,39050,40,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,23,L23-RYG0650-3B,12.9625,101.123055,125,30,33092,39248,40,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,31,L23-RYG0650-1C,12.9625,101.123055,230,30,33092,38852,428,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,32,L23-RYG0650-2C,12.9625,101.123055,230,30,33092,39050,428,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,33,L23-RYG0650-3C,12.9625,101.123055,230,30,33092,39248,428,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,41,L23-RYG0650-1D,12.9625,101.123055,300,30,33092,38852,39,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,42,L23-RYG0650-2D,12.9625,101.123055,300,30,33092,39050,39,520,17
LTE,RYG0650,502332,RYG0650-L23,AMATA FACILITY COMPANY_2,43,L23-RYG0650-3D,12.9625,101.123055,300,30,33092,39248,39,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,71,L23-CBI0039-1G,13.38641,101.28245,300,30,33092,38852,241,520,17
LTE,CBI0039,500123,CBI0039-L23,BAN_KOEPO,73,L23-CBI0039-3G,13.38641,101.28245,300,30,33092,39248,241,520,17
LTE,CBI0880,501143,CBI0880-L23,EASTINY PARK1,51,L23-CBI0880-1E,13.064722,100.994444,290,30,33091,38852,286,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,41,L23-CBI0143-1D,13.11393572,100.9251249,230,30,33091,38852,406,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,21,L23-RYG0724-1B,12.729803,101.464729,50,30,33123,38852,410,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,22,L23-RYG0724-2B,12.729803,101.464729,50,30,33123,39050,410,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,23,L23-RYG0724-3B,12.729803,101.464729,50,30,33123,39248,410,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,31,L23-RYG0724-1C,12.729803,101.464729,90,30,33123,38852,408,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,32,L23-RYG0724-2C,12.729803,101.464729,90,30,33123,39050,408,520,17
LTE,RYG0724,503012,RYG0724-L23,LK-RUBBER INDUSTRIAL CITY HUB,33,L23-RYG0724-3C,12.729803,101.464729,90,30,33123,39248,408,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,42,L23-CBI0143-2D,13.11393572,100.9251249,230,30,33091,39050,406,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,43,L23-CBI0143-3D,13.11393572,100.9251249,230,30,33091,39248,406,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,51,L23-CBI0143-1E,13.11393572,100.9251249,290,30,33091,38852,407,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,52,L23-CBI0143-2E,13.11393572,100.9251249,290,30,33091,39050,407,520,17
LTE,CBI0143,500193,CBI0143-L23,KASET_SRIRACHA,53,L23-CBI0143-3E,13.11393572,100.9251249,290,30,33091,39248,407,520,17
LTE,CBI0742,500060,CBI0742-L23,SOI THAPPRAYA5,41,L23-CBI0742-1D,12.91588,100.87231,210,30,33081,38852,144,520,17
LTE,CBI0742,500060,CBI0742-L23,SOI THAPPRAYA5,42,L23-CBI0742-2D,12.91588,100.87231,210,30,33081,39050,144,520,17
LTE,CBI0742,500060,CBI0742-L23,SOI THAPPRAYA5,43,L23-CBI0742-3D,12.91588,100.87231,210,30,33081,39248,144,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,21,L23-RYG0651-1B,12.922222,101.109166,40,30,33092,38852,309,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,22,L23-RYG0651-2B,12.922222,101.109166,40,30,33092,39050,309,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,23,L23-RYG0651-3B,12.922222,101.109166,40,30,33092,39248,309,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,31,L23-RYG0651-1C,12.922222,101.109166,110,30,33092,38852,311,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,32,L23-RYG0651-2C,12.922222,101.109166,110,30,33092,39050,311,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,33,L23-RYG0651-3C,12.922222,101.109166,110,30,33092,39248,311,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,41,L23-RYG0651-1D,12.922222,101.109166,180,30,33092,38852,310,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,41,L23-CBI0120-1D,13.142777,101.022777,170,30,33091,38852,57,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,42,L23-CBI0120-2D,13.142777,101.022777,170,30,33091,39050,57,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,43,L23-CBI0120-3D,13.142777,101.022777,170,30,33091,39248,57,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,42,L23-RYG0651-2D,12.922222,101.109166,180,30,33092,39050,310,520,17
LTE,RYG0651,502333,RYG0651-L23,AMATA FACILITY COMPANY_3,43,L23-RYG0651-3D,12.922222,101.109166,180,30,33092,39248,310,520,17
LTE,CBI1100,501813,CBI1100-L23,SRIRACHA AIRPORT,81,L23-CBI1100-1H,13.094166,100.969166,240,30,33091,38852,86,520,17
LTE,CBI1100,501813,CBI1100-L23,SRIRACHA AIRPORT,82,L23-CBI1100-2H,13.094166,100.969166,240,30,33091,39050,86,520,17
LTE,CBI1100,501813,CBI1100-L23,SRIRACHA AIRPORT,83,L23-CBI1100-3H,13.094166,100.969166,240,30,33091,39248,86,520,17
LTE,CBI0834,500479,CBI0834-L23,PRADIT PHAISAN VILLAGE,51,L23-CBI0834-1E,13.07454,100.94777,300,30,33091,38852,390,520,17
LTE,CBI0834,500479,CBI0834-L23,PRADIT PHAISAN VILLAGE,52,L23-CBI0834-2E,13.07454,100.94777,300,30,33091,39050,390,520,17
LTE,CBI0834,500479,CBI0834-L23,PRADIT PHAISAN VILLAGE,53,L23-CBI0834-3E,13.07454,100.94777,300,30,33091,39248,390,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,51,L23-CBI0375-1E,13.42195766,101.0959361,230,30,33163,38852,277,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,52,L23-CBI0375-2E,13.42195766,101.0959361,230,30,33163,39050,277,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,53,L23-CBI0375-3E,13.42195766,101.0959361,230,30,33163,39248,277,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,61,L23-CBI0375-1F,13.42195766,101.0959361,290,30,33163,38852,276,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,62,L23-CBI0375-2F,13.42195766,101.0959361,290,30,33163,39050,276,520,17
LTE,CBI0375,500033,CBI0375-L23,BANNONGKAKHA,63,L23-CBI0375-3F,13.42195766,101.0959361,290,30,33163,39248,276,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,41,L23-CBI0020-1D,13.03728,101.086423,210,30,33092,38852,218,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,42,L23-CBI0020-2D,13.03728,101.086423,210,30,33092,39050,218,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,51,L23-CBI0120-1E,13.142777,101.022777,255,30,33091,38852,59,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,53,L23-CBI0120-3E,13.142777,101.022777,255,30,33091,39248,59,520,17
LTE,CBI0120,500182,CBI0120-L23,BANNONGKHO,61,L23-CBI0120-1F,13.142777,101.022777,315,30,33091,38852,58,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,43,L23-CBI0020-3D,13.03728,101.086423,210,30,33092,39248,218,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,51,L23-CBI0020-1E,13.03728,101.086423,270,30,33092,38852,246,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,52,L23-CBI0020-2E,13.03728,101.086423,270,30,33092,39050,246,520,17
LTE,CBI0020,500109,CBI0020-L23,KAO_SONG_PI_NONG,53,L23-CBI0020-3E,13.03728,101.086423,270,30,33092,39248,246,520,17
LTE,RYG0008,500575,RYG0490B-L23,BAN_KAI,61,L23-RYG0008-1F,12.761598,101.291664,270,30,33122,38852,217,520,17
LTE,RYG0008,500575,RYG0490B-L23,BAN_KAI,62,L23-RYG0008-2F,12.761598,101.291664,270,30,33122,39050,217,520,17
LTE,RYG0008,500575,RYG0490B-L23,BAN_KAI,63,L23-RYG0008-3F,12.761598,101.291664,270,30,33122,39248,217,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,91,L23-CBI0314-1I,13.41355,101.06208,100,30,33163,38852,167,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,92,L23-CBI0314-2I,13.41355,101.06208,100,30,33163,39050,167,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,93,L23-CBI0314-3I,13.41355,101.06208,100,30,33163,39248,167,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,101,L23-CBI0314-1J,13.41355,101.06208,160,30,33163,38852,82,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,102,L23-CBI0314-2J,13.41355,101.06208,160,30,33163,39050,82,520,17
LTE,RM-CBI0314/E,502334,CBI0314B-L23,E_TECH,103,L23-CBI0314-3J,13.41355,101.06208,160,30,33163,39248,82,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,41,L23-CBI1101-1D,13.168611,100.937777,240,30,33091,38852,246,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,42,L23-CBI1101-2D,13.168611,100.937777,240,30,33091,39050,246,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,43,L23-CBI1101-3D,13.168611,100.937777,240,30,33091,39248,246,520,17
LTE,CBI0189,500223,CBI0189-L23,BANTHABOONMEE,41,L23-CBI0189-1D,13.385277,101.318333,270,30,33092,38852,84,520,17
LTE,CBI0189,500223,CBI0189-L23,BANTHABOONMEE,42,L23-CBI0189-2D,13.385277,101.318333,270,30,33092,39050,84,520,17
LTE,CBI0189,500223,CBI0189-L23,BANTHABOONMEE,43,L23-CBI0189-3D,13.385277,101.318333,270,30,33092,39248,84,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,51,L23-CBI1101-1E,13.168611,100.937777,290,30,33091,38852,248,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,52,L23-CBI1101-2E,13.168611,100.937777,290,30,33091,39050,248,520,17
LTE,CBI1101,501198,CBI1101-L23,SOI WAT WANG HIN 14,53,L23-CBI1101-3E,13.168611,100.937777,290,30,33091,39248,248,520,17
LTE,RM-CBI0205/E,500234,CBI0205-L23,BRIDGESTONS AMATA,61,L23-CBI0205-1F,13.44546,101.054664,360,30,33163,38852,291,520,17
LTE,RM-CBI0205/E,500234,CBI0205-L23,BRIDGESTONS AMATA,62,L23-CBI0205-2F,13.44546,101.054664,360,30,33163,39050,291,520,17
LTE,RM-CBI0205/E,500234,CBI0205-L23,BRIDGESTONS AMATA,63,L23-CBI0205-3F,13.44546,101.054664,360,30,33163,39248,291,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,21,L23-RYG0679-1B,12.69302,101.26706,60,30,33122,38852,233,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,22,L23-RYG0679-2B,12.69302,101.26706,60,30,33122,39050,233,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,23,L23-RYG0679-3B,12.69302,101.26706,60,30,33122,39248,233,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,31,L23-RYG0679-1C,12.69302,101.26706,130,30,33122,38852,223,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,32,L23-RYG0679-2C,12.69302,101.26706,130,30,33122,39050,223,520,17
LTE,RYG0679,500941,RYG0679-L23,BAN SAK THIP 1,33,L23-RYG0679-3C,12.69302,101.26706,130,30,33122,39248,223,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,41,L23-CBI0738-1D,12.915555,100.903888,150,30,33081,38852,147,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,42,L23-CBI0738-2D,12.915555,100.903888,150,30,33081,39050,147,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,43,L23-CBI0738-3D,12.915555,100.903888,150,30,33081,39248,147,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,51,L23-CBI0738-1E,12.915555,100.903888,210,30,33081,38852,149,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,52,L23-CBI0738-2E,12.915555,100.903888,210,30,33081,39050,149,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,53,L23-CBI0738-3E,12.915555,100.903888,210,30,33081,39248,149,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,61,L23-CBI0738-1F,12.915555,100.903888,270,30,33081,38852,148,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,62,L23-CBI0738-2F,12.915555,100.903888,270,30,33081,39050,148,520,17
LTE,CBI0738,501133,CBI0738-L23,CHOKCHAI GARDEN HOME2,63,L23-CBI0738-3F,12.915555,100.903888,270,30,33081,39248,148,520,17
LTE,CBI0790,500077,CBI0790-L23,SOI CHALOEM PHRAKIAT 19,41,L23-CBI0790-1D,12.9313,100.88974,300,30,33081,38852,36,520,17
LTE,CBI0790,500077,CBI0790-L23,SOI CHALOEM PHRAKIAT 19,42,L23-CBI0790-2D,12.9313,100.88974,300,30,33081,39050,36,520,17
LTE,CBI0790,500077,CBI0790-L23,SOI CHALOEM PHRAKIAT 19,43,L23-CBI0790-3D,12.9313,100.88974,300,30,33081,39248,36,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,41,L23-CBI0433-1D,13.41777,101.08235,0,30,33163,38852,82,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,42,L23-CBI0433-2D,13.41777,101.08235,0,30,33163,39050,82,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,43,L23-CBI0433-3D,13.41777,101.08235,0,30,33163,39248,82,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,51,L23-CBI0433-1E,13.41777,101.08235,0,30,33163,38852,111,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,52,L23-CBI0433-2E,13.41777,101.08235,0,30,33163,39050,111,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,53,L23-CBI0433-3E,13.41777,101.08235,0,30,33163,39248,111,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,61,L23-CBI0433-1F,13.41777,101.08235,0,30,33163,38852,299,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,62,L23-CBI0433-2F,13.41777,101.08235,0,30,33163,39050,299,520,17
LTE,CBI0433,500350,CBI0433-L23,BANCHOTIKA,63,L23-CBI0433-3F,13.41777,101.08235,0,30,33163,39248,299,520,17
LTE,CBI0304,500299,CBI0304-L23,SRP_HOMEPLACE,41,L23-CBI0304-1D,12.909673,100.898054,310,30,33081,38852,229,520,17
LTE,CBI0304,500299,CBI0304-L23,SRP_HOMEPLACE,42,L23-CBI0304-2D,12.909673,100.898054,310,30,33081,39050,229,520,17
LTE,CBI0304,500299,CBI0304-L23,SRP_HOMEPLACE,43,L23-CBI0304-3D,12.909673,100.898054,310,30,33081,39248,229,520,17
LTE,CBI1011,501207,CBI1011-L23,SIWAROM VILLAGE,41,L23-CBI1011-1D,13.1125,100.937777,300,30,33091,38852,405,520,17
LTE,CBI1011,501207,CBI1011-L23,SIWAROM VILLAGE,42,L23-CBI1011-2D,13.1125,100.937777,300,30,33091,39050,405,520,17
LTE,CBI1011,501207,CBI1011-L23,SIWAROM VILLAGE,43,L23-CBI1011-3D,13.1125,100.937777,300,30,33091,39248,405,520,17
