SYSTEM,SITE,LAT,LON,CELL_NAME,CID,ENBID,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-1A,11,501702,30,30,33161,38852,386,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-1B,21,501702,170,30,33161,38852,385,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-2B,22,501702,170,30,33161,39050,385,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-3B,23,501702,170,30,33161,39248,385,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-2C,32,501702,250,30,33161,39050,384,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-3C,33,501702,250,30,33161,39248,384,520,17
LTE,CBI1215-L23,13.39206,101.01123,L23-CBI1215-1C,31,501702,250,30,33161,38852,384,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-1A,11,501137,20,30,33091,38852,396,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-2A,12,501137,20,30,33091,39050,396,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-3A,13,501137,20,30,33091,39248,396,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-2B,22,501137,80,30,33091,39050,397,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-3B,23,501137,80,30,33091,39248,397,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-1B,21,501137,80,30,33091,38852,397,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-1C,31,501137,190,30,33091,38852,398,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-2C,32,501137,190,30,33091,39050,398,520,17
LTE,CBI0775-L23,13.13435,100.98586,L23-CBI0775-3C,33,501137,190,30,33091,39248,398,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-1B,21,500230,160,30,33081,38852,349,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-2B,22,500230,160,30,33081,39050,349,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-3B,23,500230,160,30,33081,39248,349,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-1A,11,500138,330,30,33081,38852,102,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-2A,12,500138,330,30,33081,39050,102,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-3A,13,500138,330,30,33081,39248,102,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-1B,21,500138,75,30,33081,38852,104,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-2B,22,500138,75,30,33081,39050,104,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-3B,23,500138,75,30,33081,39248,104,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-1C,31,500138,220,30,33081,38852,103,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-2C,32,500138,220,30,33081,39050,103,520,17
LTE,CBI0060-L23,12.92834722,100.8792278,L23-CBI0060-3C,33,500138,220,30,33081,39248,103,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-1C,31,500311,130,30,33161,38852,94,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-2C,32,500311,130,30,33161,39050,94,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-3C,33,500311,130,30,33161,39248,94,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-1D,41,500311,360,30,33161,38852,120,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-2D,42,500311,360,30,33161,39050,120,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-3D,43,500311,360,30,33161,39248,120,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-1A,11,500230,40,30,33081,38852,348,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-2A,12,500230,40,30,33081,39050,348,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-3A,13,500230,40,30,33081,39248,348,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-1E,51,500311,360,30,33161,38852,122,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-2E,52,500311,360,30,33161,39050,122,520,17
LTE,CBI0344-L23,13.3708732,100.9922811,L23-CBI0344-3E,53,500311,360,30,33161,39248,122,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-1C,31,500230,240,30,33081,38852,350,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-2C,32,500230,240,30,33081,39050,350,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-3C,33,500230,240,30,33081,39248,350,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-1D,41,500230,325,30,33081,38852,292,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-2D,42,500230,325,30,33081,39050,292,520,17
LTE,CBI0199-L23,12.91481568,100.767367,L23-CBI0199-3D,43,500230,325,30,33081,39248,292,520,17
LTE,CBI0349-L23,12.94934169,100.8943918,L23-CBI0349-1A,11,501074,0,30,33081,38852,433,520,17
LTE,CBI0349-L23,12.94934169,100.8943918,L23-CBI0349-2A,12,501074,0,30,33081,39050,433,520,17
LTE,CBI0349-L23,12.94934169,100.8943918,L23-CBI0349-3A,13,501074,0,30,33081,39248,433,520,17
LTE,CBI0660-L23,13.305431,101.121093,L23-CBI0660-1A,11,501113,0,30,33163,38852,495,520,17
LTE,CBI0660-L23,13.305431,101.121093,L23-CBI0660-2A,12,501113,0,30,33163,39050,495,520,17
LTE,CBI0660-L23,13.305431,101.121093,L23-CBI0660-3A,13,501113,0,30,33163,39248,495,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-1A,11,501339,355,30,33083,38852,101,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-2A,12,501339,355,30,33083,39050,101,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-3A,13,501339,355,30,33083,39248,101,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-1B,21,501339,140,30,33083,38852,99,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-2B,22,501339,140,30,33083,39050,99,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-3B,23,501339,140,30,33083,39248,99,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-1C,31,501339,275,30,33083,38852,100,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-2C,32,501339,275,30,33083,39050,100,520,17
LTE,CBI0972-L23,12.841326,100.91253,L23-CBI0972-3C,33,501339,275,30,33083,39248,100,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-1A,11,501690,0,30,33033,38852,241,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-2A,12,501690,0,30,33033,39050,241,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-3A,13,501690,0,30,33033,39248,241,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-1B,21,501690,120,30,33033,38852,240,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-2B,22,501690,120,30,33033,39050,240,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-3B,23,501690,120,30,33033,39248,240,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-1C,31,501690,240,30,33033,38852,242,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-2C,32,501690,240,30,33033,39050,242,520,17
LTE,CBI0447-L23,13.567978,101.116023,L23-CBI0447-3C,33,501690,240,30,33033,39248,242,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-1A,11,501186,30,30,33083,38852,125,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-2A,12,501186,30,30,33083,39050,125,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-3A,13,501186,30,30,33083,39248,125,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-1B,21,501186,90,30,33083,38852,123,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-2B,22,501186,90,30,33083,39050,123,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-3B,23,501186,90,30,33083,39248,123,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-1C,31,501186,160,30,33083,38852,124,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-2C,32,501186,160,30,33083,39050,124,520,17
LTE,CBI1047-L23,12.76196,100.89018,L23-CBI1047-3C,33,501186,160,30,33083,39248,124,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-1A,11,501088,0,30,33093,38852,341,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-2A,12,501088,0,30,33093,39050,341,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-3A,13,501088,0,30,33093,39248,341,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-1B,21,501088,140,30,33093,38852,10,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-2B,22,501088,140,30,33093,39050,10,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-3B,23,501088,140,30,33093,39248,10,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-1C,31,501088,220,30,33093,38852,339,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-2C,32,501088,220,30,33093,39050,339,520,17
LTE,CBI1223-L23,13.211704,101.006234,L23-CBI1223-3C,33,501088,220,30,33093,39248,339,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-1E,51,500797,240,30,33091,38852,173,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-2E,52,500797,240,30,33091,39050,173,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-3E,53,500797,240,30,33091,39248,173,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-1F,61,500797,300,30,33091,38852,151,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-2F,62,500797,300,30,33091,39050,151,520,17
LTE,CBI0032-L23,13.166388,100.93,L23-CBI0032-3F,63,500797,300,30,33091,39248,151,520,17
LTE,CBI0309-L23,13.425833,101.004722,L23-CBI0309-1D,41,500806,360,30,33161,38852,432,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-1A,11,501531,0,170,33081,38852,480,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-2A,12,501531,0,170,33081,39050,480,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-3A,13,501531,0,170,33081,39248,480,520,17
LTE,CBI0309-L23,13.425833,101.004722,L23-CBI0309-2D,42,500806,360,30,33161,39050,432,520,17
LTE,CBI0309-L23,13.425833,101.004722,L23-CBI0309-3D,43,500806,360,30,33161,39248,432,520,17
LTE,CBI0316-L23,12.915388,100.894984,L23-CBI0316-1A,11,501060,360,30,33081,38852,485,520,17
LTE,CBI0316-L23,12.915388,100.894984,L23-CBI0316-2A,12,501060,360,30,33081,39050,485,520,17
LTE,CBI0316-L23,12.915388,100.894984,L23-CBI0316-3A,13,501060,360,30,33081,39248,485,520,17
LTE,CBI0324-L23,13.321304,100.960068,L23-CBI0324-1A,11,501063,0,30,33162,38852,464,520,17
LTE,CBI0324-L23,13.321304,100.960068,L23-CBI0324-2A,12,501063,0,30,33162,39050,464,520,17
LTE,CBI0324-L23,13.321304,100.960068,L23-CBI0324-3A,13,501063,0,30,33162,39248,464,520,17
LTE,CBI0326-L23,12.93429484,100.894864,L23-CBI0326-1A,11,501064,360,170,33081,38852,439,520,17
LTE,CBI0326-L23,12.93429484,100.894864,L23-CBI0326-2A,12,501064,360,170,33081,39050,439,520,17
LTE,CBI0326-L23,12.93429484,100.894864,L23-CBI0326-3A,13,501064,360,170,33081,39248,439,520,17
LTE,CBI0334-L23,12.91403599,100.858368,L23-CBI0334-1A,11,501067,0,30,33081,38852,446,520,17
LTE,CBI0334-L23,12.91403599,100.858368,L23-CBI0334-2A,12,501067,0,30,33081,39050,446,520,17
LTE,CBI0334-L23,12.91403599,100.858368,L23-CBI0334-3A,13,501067,0,30,33081,39248,446,520,17
LTE,CBI0337-L23,13.339746,100.972332,L23-CBI0337-1A,11,501068,0,30,33162,38852,461,520,17
LTE,CBI0337-L23,13.339746,100.972332,L23-CBI0337-2A,12,501068,0,30,33162,39050,461,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-1B,21,501531,0,170,33081,38852,481,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-2B,22,501531,0,170,33081,39050,481,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-3B,23,501531,0,170,33081,39248,481,520,17
LTE,CBI0337-L23,13.339746,100.972332,L23-CBI0337-3A,13,501068,0,30,33162,39248,461,520,17
LTE,CBI0338-L23,12.98594368,100.9193506,L23-CBI0338-1A,11,501069,0,170,33081,38852,457,520,17
LTE,CBI0338-L23,12.98594368,100.9193506,L23-CBI0338-2A,12,501069,0,170,33081,39050,457,520,17
LTE,CBI0338-L23,12.98594368,100.9193506,L23-CBI0338-3A,13,501069,0,170,33081,39248,457,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-1A,11,501081,0,170,33081,38852,492,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-2A,12,501081,0,170,33081,39050,492,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-3A,13,501081,0,170,33081,39248,492,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-1B,21,501081,0,170,33081,38852,493,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-2B,22,501081,0,170,33081,39050,493,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-3B,23,501081,0,170,33081,39248,493,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-1C,31,501081,0,170,33081,38852,494,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-2C,32,501081,0,170,33081,39050,494,520,17
LTE,CBI0396-L23,12.954263,100.883435,L23-CBI0396-3C,33,501081,0,170,33081,39248,494,520,17
LTE,CBI0623-L23,13.421421,101.00417,L23-CBI0623-1A,11,501599,0,170,33161,38852,471,520,17
LTE,CBI0623-L23,13.421421,101.00417,L23-CBI0623-2A,12,501599,0,170,33161,39050,471,520,17
LTE,CBI0623-L23,13.421421,101.00417,L23-CBI0623-3A,13,501599,0,170,33161,39248,471,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-1C,31,501531,0,170,33081,38852,482,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-2C,32,501531,0,170,33081,39050,482,520,17
LTE,CBI0630-L23,12.968963,100.895684,L23-CBI0630-3C,33,501531,0,170,33081,39248,482,520,17
LTE,CBI0638-L23,13.31287,100.955497,L23-CBI0638-1A,11,501110,360,30,33162,38852,204,520,17
LTE,CBI0638-L23,13.31287,100.955497,L23-CBI0638-2A,12,501110,360,30,33162,39050,204,520,17
LTE,CBI0638-L23,13.31287,100.955497,L23-CBI0638-3A,13,501110,360,30,33162,39248,204,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-1A,11,501111,0,170,33083,38852,459,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-2A,12,501111,0,170,33083,39050,459,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-3A,13,501111,0,170,33083,39248,459,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-1B,21,501111,0,170,33083,38852,461,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-2B,22,501111,0,170,33083,39050,461,520,17
LTE,CBI0639-L23,12.880304,100.884196,L23-CBI0639-3B,23,501111,0,170,33083,39248,461,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-1A,11,501455,0,170,33081,38852,483,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-2A,12,501455,0,170,33081,39050,483,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-3A,13,501455,0,170,33081,39248,483,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-1B,21,501455,0,170,33081,38852,484,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-2B,22,501455,0,170,33081,39050,484,520,17
LTE,CBI0641-L23,12.927687,100.895082,L23-CBI0641-3B,23,501455,0,170,33081,39248,484,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-1A,11,501514,0,170,33081,38852,478,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-2A,12,501514,0,170,33081,39050,478,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-3A,13,501514,0,170,33081,39248,478,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-1B,21,501514,0,170,33081,38852,477,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-2B,22,501514,0,170,33081,39050,477,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-3B,23,501514,0,170,33081,39248,477,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-1C,31,501514,0,170,33081,38852,479,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-2C,32,501514,0,170,33081,39050,479,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-3C,33,501514,0,170,33081,39248,479,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-1D,41,501514,0,170,33081,38852,435,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-2D,42,501514,0,170,33081,39050,435,520,17
LTE,CBI0644-L23,12.907579,100.860919,L23-CBI0644-3D,43,501514,0,170,33081,39248,435,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-1A,11,501515,0,170,33081,38852,447,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-2A,12,501515,0,170,33081,39050,447,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-3A,13,501515,0,170,33081,39248,447,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-1B,21,501515,0,170,33081,38852,448,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-2B,22,501515,0,170,33081,39050,448,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-3B,23,501515,0,170,33081,39248,448,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-1D,41,501515,0,170,33081,38852,484,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-2D,42,501515,0,170,33081,39050,484,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-3D,43,501515,0,170,33081,39248,484,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-1C,31,501515,0,170,33081,38852,449,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-2C,32,501515,0,170,33081,39050,449,520,17
LTE,CBI0646-L23,12.970376,100.887211,L23-CBI0646-3C,33,501515,0,170,33081,39248,449,520,17
LTE,CBI0656-L23,13.304521,101.119199,L23-CBI0656-1A,11,501112,0,170,33163,38852,483,520,17
LTE,CBI0656-L23,13.304521,101.119199,L23-CBI0656-2A,12,501112,0,170,33163,39050,483,520,17
LTE,CBI0656-L23,13.304521,101.119199,L23-CBI0656-3A,13,501112,0,170,33163,39248,483,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-1A,11,501512,0,170,33083,38852,453,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-2A,12,501512,0,170,33083,39050,453,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-3A,13,501512,0,170,33083,39248,453,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-1B,21,501512,0,170,33083,38852,455,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-2B,22,501512,0,170,33083,39050,455,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-3B,23,501512,0,170,33083,39248,455,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-1C,31,501512,0,170,33083,38852,454,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-2C,32,501512,0,170,33083,39050,454,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-3C,33,501512,0,170,33083,39248,454,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-1D,41,501512,0,170,33083,38852,437,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-2D,42,501512,0,170,33083,39050,437,520,17
LTE,CBI0662-L23,12.833354,100.90925,L23-CBI0662-3D,43,501512,0,170,33083,39248,437,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-1B,21,501596,0,170,33081,38852,437,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-2B,22,501596,0,170,33081,39050,437,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-3B,23,501596,0,170,33081,39248,437,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-1E,51,501596,0,170,33081,38852,441,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-2E,52,501596,0,170,33081,39050,441,520,17
LTE,CBI0913-L23,12.9475333,100.8863037,L23-CBI0913-3E,53,501596,0,170,33081,39248,441,520,17
LTE,CBI0310-L23,13.27861635,100.9331367,L23-CBI0310-1D,41,500027,240,30,33162,38852,421,520,17
LTE,CBI0310-L23,13.27861635,100.9331367,L23-CBI0310-2D,42,500027,240,30,33162,39050,421,520,17
LTE,CBI0310-L23,13.27861635,100.9331367,L23-CBI0310-3D,43,500027,240,30,33162,39248,421,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-1E,51,500809,270,30,33081,38852,52,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-2E,52,500809,270,30,33081,39050,52,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-3E,53,500809,270,30,33081,39248,52,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-1E,51,500319,240,30,33162,38852,213,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-2E,52,500319,240,30,33162,39050,213,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-3E,53,500319,240,30,33162,39248,213,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-1D,41,500319,180,30,33162,38852,187,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-2D,42,500319,180,30,33162,39050,187,520,17
LTE,CBI0369-L23,13.28802048,100.9301384,L23-CBI0369-3D,43,500319,180,30,33162,39248,187,520,17
LTE,CBI0562-L23,13.087767,100.917927,L23-CBI0562-1A,11,501099,0,30,33091,38852,496,520,17
LTE,CBI0562-L23,13.087767,100.917927,L23-CBI0562-2A,12,501099,0,30,33091,39050,496,520,17
LTE,CBI0562-L23,13.087767,100.917927,L23-CBI0562-3A,13,501099,0,30,33091,39248,496,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-1B,21,501101,0,170,33161,38852,467,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-2B,22,501101,0,170,33161,39050,467,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-3B,23,501101,0,170,33161,39248,467,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-1A,11,501101,0,170,33161,38852,466,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-2A,12,501101,0,170,33161,39050,466,520,17
LTE,CBI0568-L23,13.42105,101.003232,L23-CBI0568-3A,13,501101,0,170,33161,39248,466,520,17
LTE,CBI1224-L23,13.489837,101.048754,L23-CBI1224-3B,23,501059,100,30,33033,39248,145,520,17
LTE,CBI1224-L23,13.489837,101.048754,L23-CBI1224-1C,31,501059,190,30,33033,38852,144,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-1A,11,500102,30,30,33081,38852,106,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-2A,12,500102,30,30,33081,39050,106,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-3A,13,500102,30,30,33081,39248,106,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-1B,21,500102,150,30,33081,38852,105,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-2B,22,500102,150,30,33081,39050,105,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-3B,23,500102,150,30,33081,39248,105,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-1C,31,500102,270,30,33081,38852,107,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-2C,32,500102,270,30,33081,39050,107,520,17
LTE,CBI0012-L23,12.923781,100.883707,L23-CBI0012-3C,33,500102,270,30,33081,39248,107,520,17
LTE,CBI0328-L23,12.92323954,100.8599953,L23-CBI0328-1A,11,501491,0,170,33081,38852,434,520,17
LTE,CBI0328-L23,12.92323954,100.8599953,L23-CBI0328-2A,12,501491,0,170,33081,39050,434,520,17
LTE,CBI0328-L23,12.92323954,100.8599953,L23-CBI0328-3A,13,501491,0,170,33081,39248,434,520,17
LTE,CBI0377-L23,13.369681,100.990542,L23-CBI0377-1A,11,501079,0,30,33161,38852,446,520,17
LTE,CBI0377-L23,13.369681,100.990542,L23-CBI0377-2A,12,501079,0,30,33161,39050,446,520,17
LTE,CBI0377-L23,13.369681,100.990542,L23-CBI0377-3A,13,501079,0,30,33161,39248,446,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-1C,31,501092,0,170,33162,38852,494,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-2C,32,501092,0,170,33162,39050,494,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-3C,33,501092,0,170,33162,39248,494,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-1B,21,501092,0,170,33162,38852,493,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-2B,22,501092,0,170,33162,39050,493,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-3B,23,501092,0,170,33162,39248,493,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-1A,11,501092,0,170,33162,38852,492,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-2A,12,501092,0,170,33162,39050,492,520,17
LTE,CBI0483-L23,13.34366599,100.975476,L23-CBI0483-3A,13,501092,0,170,33162,39248,492,520,17
LTE,CBI0631-L23,13.419687,101.040893,L23-CBI0631-1B,21,501109,0,170,33163,38852,481,520,17
LTE,CBI0631-L23,13.419687,101.040893,L23-CBI0631-2B,22,501109,0,170,33163,39050,481,520,17
LTE,CBI0705-L23,13.15061,100.96712,L23-CBI0705-2C,32,501127,240,30,33091,39050,220,520,17
