SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0366-L23	12.954166	100.906944	L23-CBI0366-2A	12	320	30	33081	520	17	39050                                                       	151
LTE	CBI0065-L23	13.428055	101.123611	L23-CBI0065-3A	13	310	30	33163	520	17	39248                                                       	252
LTE	CBI0031-L23	12.915555	100.865555	L23-CBI0031-3C	33	180	30	33081	520	17	39248                                                       	366
LTE	CBI1025-L23	13.467222	101.109166	L23-CBI1025-3A	13	70	30	33163	520	17	39248                                                       	7
LTE	CBI0233-L23	13.102222	100.961944	L23-CBI0233-1C	31	240	30	33091	520	17	38852                                                       	92
LTE	CBI0229-L23	13.093333	100.938333	L23-CBI0229-1D	41	230	30	33091	520	17	38852                                                       	358
LTE	CBI1011-L23	13.1125	100.937777	L23-CBI1011-3D	43	300	30	33091	520	17	39248                                                       	405
LTE	CBI0008-L23	13.113273	100.919001	L23-CBI0008-3A	13	0	30	33091	520	17	39248                                                       	181
LTE	CBI0311-L23	13.103333	100.9425	L23-CBI0311-2C	32	220	30	33091	520	17	39050                                                       	75
LTE	CBI0043-L23	13.336388	100.989166	L23-CBI0043-3A	13	350	30	33162	520	17	39248                                                       	394
LTE	CBI1116-L23	13.1153	100.99053	L23-CBI1116-1F	61	180	30	33091	520	17	38852                                                       	120
LTE	CBI0969-L23	13.514444	101.155277	L23-CBI0969-3C	33	250	30	33033	520	17	39248                                                       	173
LTE	CBI0284-L23	13.036388	100.930555	L23-CBI0284-3C	33	240	30	33081	520	17	39248                                                       	18
LTE	CBI0058-L23	12.689722	100.974166	L23-CBI0058-2B	22	40	30	33082	520	17	39050                                                       	333
LTE	CBI0317-L23	12.929486	100.88539	L23-CBI0317-3E	53	315	30	33081	520	17	39248                                                       	307
LTE	CBI1158-L23	13.351813	100.9826803	L23-CBI1158-3A	13	0	30	33161	520	17	39248                                                       	447
LTE	CBI1055-L23	12.716388	100.918888	L23-CBI1055-3C	33	250	30	33082	520	17	39248                                                       	141
LTE	CBI0871-L23	13.089722	101.025	L23-CBI0871-1C	31	125	30	33091	520	17	38852                                                       	41
LTE	CBI0694-L23	12.874722	100.898055	L23-CBI0694-1B	21	120	30	33083	520	17	38852                                                       	22
LTE	CBI0361-L23	12.93396225	100.8833429	L23-CBI0361-2A	12	0	30	33081	520	17	39050                                                       	450
LTE	CBI0263-L23	12.918055	100.990833	L23-CBI0263-3C	33	240	30	33083	520	17	39248                                                       	367
LTE	CBI1286-L23	12.92687	100.88656	L23-CBI1286-1F	61	310	30	33081	520	17	38852                                                       	274
LTE	CBI0270-L23	13.089166	101.21	L23-CBI0270-2B	22	120	30	33092	520	17	39050                                                       	361
LTE	CBI0178-L23	13.004444	101.086944	L23-CBI0178-3A	13	330	30	33092	520	17	39248                                                       	62
LTE	CBI0742-L23	12.915555	100.872222	L23-CBI0742-2B	22	60	30	33081	520	17	39050                                                       	132
LTE	CBI0849-L23	12.885555	100.887777	L23-CBI0849-2A	12	10	30	33083	520	17	39050                                                       	67
LTE	CBI0875-L23	13.111388	100.958611	L23-CBI0875-2C	32	130	30	33091	520	17	39050                                                       	221
LTE	CBI1271-L23	13.34972	100.98021	L23-CBI1271-2C	32	170	30	33161	520	17	39050                                                       	245
LTE	CBI0392-L23	13.266111	100.939722	L23-CBI0392-1E	51	270	30	33162	520	17	38852                                                       	168
LTE	CBI0413-L23	13.3325	101.137777	L23-CBI0413-2B	22	70	30	33163	520	17	39050                                                       	17
LTE	CBI1311-L23	13.02778	101.08221	L23-CBI1311-2F	62	290	30	33092	520	17	39050                                                       	25
LTE	CBI1374-L23	13.398738	101.210748	L23-CBI1374-1D	41	180	30	33033	520	17	38852                                                       	63
LTE	CBI1013-L23	13.196666	101.002777	L23-CBI1013-1E	51	290	30	33093	520	17	38852                                                       	83
LTE	CBI0343-L23	12.945658	100.89037	L23-CBI0343-3C	33	0	30	33081	520	17	39248                                                       	473
LTE	CBI0423-L23	13.147222	101.006944	L23-CBI0423-1C	31	100	30	33091	520	17	38852                                                       	273
LTE	CBI0873-L23	13.227777	101.231111	L23-CBI0873-1C	31	215	30	33092	520	17	38852                                                       	89
LTE	CBI1034-L23	13.109166	100.968055	L23-CBI1034-2C	32	240	30	33091	520	17	39050                                                       	21
LTE	CBI0080-L23	13.417406	100.99296	L23-CBI0080-1B	21	110	30	33161	520	17	38852                                                       	368
LTE	CBI1374-L23	13.398738	101.210748	L23-CBI1374-2C	32	120	30	33033	520	17	39050                                                       	17
LTE	CBI0663-L23	13.042222	101.126111	L23-CBI0663-1B	21	110	30	33092	520	17	38852                                                       	299
LTE	CBI0030-L23	12.946678	100.886065	L23-CBI0030-2A	12	35	30	33081	520	17	39050                                                       	29
LTE	CBI0290-L23	12.924259	100.875682	L23-CBI0290-2B	22	200	30	33081	520	17	39050                                                       	114
LTE	CBI1335-L23	13.158506	101.310391	L23-CBI1335-2A	12	320	30	33092	520	17	39050                                                       	189
LTE	CBI1335-L23	13.158506	101.310391	L23-CBI1335-1A	11	320	30	33092	520	17	38852                                                       	189
LTE	CBI1263-L23	13.02994	101.12395	L23-CBI1263-3B	23	30	30	33092	520	17	39248                                                       	234
LTE	CBI0065-L23	13.428055	101.123611	L23-CBI0065-2A	12	310	30	33163	520	17	39050                                                       	252
LTE	CBI0393-L23	13.15806	101.30972	L23-CBI0393-2A	12	0	30	33092	520	17	39050                                                       	38
LTE	CBI0279-L23	13.323611	101.089722	L23-CBI0279-3A	13	330	30	33163	520	17	39248                                                       	348
LTE	CBI0899-L23	13.096111	100.995277	L23-CBI0899-1D	41	240	30	33091	520	17	38852                                                       	9
LTE	CBI1040-L23	12.86549	100.94076	L23-CBI1040-3B	23	130	30	33083	520	17	39248                                                       	247
LTE	CBI0608-L23	13.333055	101.021666	L23-CBI0608-1C	31	270	30	33163	520	17	38852                                                       	55
LTE	CBI0166-L23	13.1525	100.990555	L23-CBI0166-3D	43	240	30	33091	520	17	39248                                                       	430
LTE	CBI0222-L23	12.635277	100.94	L23-CBI0222-2B	22	120	30	33082	520	17	39050                                                       	84
LTE	CBI0072-L23	13.300277	100.899722	L23-CBI0072-3B	23	80	30	33162	520	17	39248                                                       	2
LTE	CBI0344-L23	13.3708732	100.9922811	L23-CBI0344-3H	83	300	30	33161	520	17	39248                                                       	83
LTE	CBI0644-L23	12.907579	100.860919	L23-CBI0644-2B	22	0	30	33081	520	17	39050                                                       	477
LTE	CBI0352-L23	13.35152822	100.9737643	L23-CBI0352-1E	51	180	30	33161	520	17	38852                                                       	113
LTE	CBI0305-L23	13.081944	100.901388	L23-CBI0305-1C	31	150	30	33091	520	17	38852                                                       	248
LTE	CBI0258-L23	13.392472	100.987243	L23-CBI0258-1A	11	340	30	33161	520	17	38852                                                       	299
LTE	CBI0273-L23	13.400555	101.494722	L23-CBI0273-3A	13	60	30	33073	520	17	39248                                                       	333
LTE	CBI0630-L23	12.968963	100.895684	L23-CBI0630-1A	11	0	30	33081	520	17	38852                                                       	480
LTE	CBI0359-L23	12.936111	100.883611	L23-CBI0359-2A	12	355	30	33081	520	17	39050                                                       	175
LTE	CBI0506-L23	12.828611	100.961111	L23-CBI0506-2C	32	230	30	33083	520	17	39050                                                       	431
LTE	CBI0109-L23	13.215833	101.046944	L23-CBI0109-1D	41	250	30	33093	520	17	38852                                                       	387
LTE	CBI1385-L23	13.368045	101.115552	L23-CBI1385-2E	52	240	30	33163	520	17	39050                                                       	8
LTE	CBI0444-L23	13.302222	100.933611	L23-CBI0444-3D	43	210	30	33162	520	17	39248                                                       	416
LTE	CBI1222-L23	13.333358	100.991225	L23-CBI1222-2B	22	170	30	33162	520	17	39050                                                       	194
LTE	CBI0744-L23	13.442895	101.227763	L23-CBI0744-2B	22	120	30	33033	520	17	39050                                                       	345
LTE	CBI0343-L23	12.945658	100.89037	L23-CBI0343-2A	12	0	30	33081	520	17	39050                                                       	471
LTE	CBI1044-L23	12.991666	100.9375	L23-CBI1044-3B	23	90	30	33083	520	17	39248                                                       	334
LTE	CBI1137-L23	13.11223	101.05702	L23-CBI1137-3C	33	210	30	33092	520	17	39248                                                       	334
LTE	CBI0502-L23	12.951111	100.935	L23-CBI0502-1C	31	105	30	33083	520	17	38852                                                       	26
LTE	CBI1287-L23	13.44991	101.01722	L23-CBI1287-2A	12	0	30	33161	520	17	39050                                                       	18
LTE	CBI0255-L23	13.344722	100.983055	L23-CBI0255-3F	63	300	30	33162	520	17	39248                                                       	408
LTE	CBI0896-L23	13.12235	100.95834	L23-CBI0896-1D	41	300	30	33091	520	17	38852                                                       	270
LTE	CBI0715-L23	12.923333	100.898333	L23-CBI0715-2C	32	130	30	33081	520	17	39050                                                       	97
LTE	CBI0060-L23	12.92834722	100.8792278	L23-CBI0060-2A	12	335	30	33081	520	17	39050                                                       	102
LTE	CBI1101-L23	13.168611	100.937777	L23-CBI1101-3E	53	290	30	33091	520	17	39248                                                       	248
LTE	CBI0466-L23	13.42161	101.03901	L23-CBI0466-1B	21	60	30	33163	520	17	38852                                                       	263
LTE	CBI1149-L23	12.933888	101.032777	L23-CBI1149-2C	32	290	30	33083	520	17	39050                                                       	183
